%----------------------------------------------------------------
%  Reference : Abe, H and Antonia, R.A., "Mean temperature 
%  calculations in a turbulent channel flow for air and mercury," 
%  Int. J. Heat Mass Transfer, Vol. 132, pp. 1152-1165 (2019).
%----------------------------------------------------------------
%  yplus           nu_t+            a_t+            Pr_t
0.351376E+02	0.100411E+02	0.422695E+01	0.237548E+01
0.378490E+02	0.112911E+02	0.475772E+01	0.237322E+01
0.406866E+02	0.125559E+02	0.531170E+01	0.236381E+01
0.436508E+02	0.138147E+02	0.588538E+01	0.234729E+01
0.467418E+02	0.150506E+02	0.647518E+01	0.232435E+01
0.499596E+02	0.162501E+02	0.707754E+01	0.229601E+01
0.533038E+02	0.174087E+02	0.768904E+01	0.226409E+01
0.567738E+02	0.185250E+02	0.830645E+01	0.223020E+01
0.603688E+02	0.195937E+02	0.892673E+01	0.219495E+01
0.640876E+02	0.206151E+02	0.954708E+01	0.215931E+01
0.679289E+02	0.215860E+02	0.101650E+02	0.212357E+01
0.718912E+02	0.225016E+02	0.107781E+02	0.208772E+01
0.759726E+02	0.233654E+02	0.113844E+02	0.205240E+01
0.801712E+02	0.241858E+02	0.119818E+02	0.201855E+01
0.844849E+02	0.249582E+02	0.125678E+02	0.198588E+01
0.889112E+02	0.256699E+02	0.131405E+02	0.195350E+01
0.934477E+02	0.263178E+02	0.136979E+02	0.192130E+01
0.980916E+02	0.269178E+02	0.142384E+02	0.189051E+01
0.102840E+03	0.274923E+02	0.147609E+02	0.186251E+01
0.107691E+03	0.280277E+02	0.152643E+02	0.183616E+01
0.112640E+03	0.284911E+02	0.157473E+02	0.180927E+01
0.117684E+03	0.288602E+02	0.162083E+02	0.178058E+01
0.122821E+03	0.291709E+02	0.166457E+02	0.175246E+01
0.128048E+03	0.294818E+02	0.170576E+02	0.172837E+01
0.133360E+03	0.297656E+02	0.174429E+02	0.170646E+01
0.138754E+03	0.299788E+02	0.178013E+02	0.168408E+01
0.144227E+03	0.301480E+02	0.181331E+02	0.166259E+01
0.149776E+03	0.302908E+02	0.184385E+02	0.164280E+01
0.155397E+03	0.304066E+02	0.187173E+02	0.162451E+01
0.161087E+03	0.304862E+02	0.189698E+02	0.160709E+01
0.166842E+03	0.305286E+02	0.191960E+02	0.159036E+01
0.172659E+03	0.305276E+02	0.193966E+02	0.157387E+01
0.178535E+03	0.304650E+02	0.195719E+02	0.155656E+01
0.184467E+03	0.303650E+02	0.197228E+02	0.153958E+01
0.190450E+03	0.302462E+02	0.198501E+02	0.152373E+01
0.196483E+03	0.300958E+02	0.199546E+02	0.150821E+01
0.202561E+03	0.299486E+02	0.200379E+02	0.149460E+01
0.208683E+03	0.298274E+02	0.201016E+02	0.148383E+01
0.214844E+03	0.297240E+02	0.201473E+02	0.147533E+01
0.221043E+03	0.295940E+02	0.201761E+02	0.146679E+01
0.227277E+03	0.294280E+02	0.201883E+02	0.145768E+01
0.233542E+03	0.292190E+02	0.201845E+02	0.144759E+01
0.239837E+03	0.289255E+02	0.201654E+02	0.143441E+01
0.246158E+03	0.285627E+02	0.201318E+02	0.141878E+01
0.252504E+03	0.281868E+02	0.200854E+02	0.140335E+01
0.258873E+03	0.278153E+02	0.200288E+02	0.138876E+01
0.265262E+03	0.274179E+02	0.199652E+02	0.137329E+01
0.271669E+03	0.269804E+02	0.198967E+02	0.135602E+01
0.278092E+03	0.265042E+02	0.198250E+02	0.133691E+01
0.284530E+03	0.260103E+02	0.197513E+02	0.131689E+01
0.290981E+03	0.255184E+02	0.196768E+02	0.129688E+01
0.297443E+03	0.250597E+02	0.196023E+02	0.127841E+01
0.303916E+03	0.246485E+02	0.195288E+02	0.126216E+01
0.310396E+03	0.242567E+02	0.194576E+02	0.124664E+01
0.316885E+03	0.238631E+02	0.193901E+02	0.123068E+01
0.323379E+03	0.234703E+02	0.193274E+02	0.121435E+01
0.329878E+03	0.230868E+02	0.192700E+02	0.119807E+01
0.336382E+03	0.227251E+02	0.192183E+02	0.118247E+01
0.342889E+03	0.223954E+02	0.191717E+02	0.116814E+01
0.349399E+03	0.221249E+02	0.191298E+02	0.115657E+01
0.355911E+03	0.219273E+02	0.190921E+02	0.114850E+01
0.362424E+03	0.217896E+02	0.190586E+02	0.114329E+01
0.368939E+03	0.216602E+02	0.190302E+02	0.113820E+01
0.375454E+03	0.215528E+02	0.190078E+02	0.113389E+01
0.381969E+03	0.214554E+02	0.189916E+02	0.112973E+01
0.388484E+03	0.213498E+02	0.189817E+02	0.112475E+01
