%----------------------------------------------------------------
%  Reference : H. Abe, H. Kawamura and Y. Matsuo,
%  "Surface heat-flux fluctuations in a turbulent channel flow
%  up to Re_tau=1020 with Pr=0.025 and 0.71," 
%  Int. J. Heat and Fluid Flow, vol. 25, pp. 404-419, 2004.
%  DOI: https://doi.org/10.1016/j.ijheatfluidflow.2004.02.010
%----------------------------------------------------------------
Case: cha1020_pr071

Nomenclature:
     alpha = qw/(t_w-t_b)
     cp = specific heat capacity
     delta = channel half width
     Nu = alpha*2delta/ramda : Nusselt number
     nu = kinematic viscosity
     Pr = molecular Prandtl number
     qw = surface heat flux
     Re_bulk = Um*2delta/nu : Bulk Reynolds number
     Re_tau = u_tau*delta/nu : Friction Reynolds number
     ramda = thermal conductivity
     rho = density
     Um = bulk mean velocity
     u, v, w = streamwise, wall-normal and spanwise velocity fluctuations
     u_tau = friction velocity
     t = temperature fluctuation
     t_b = bulk mean temperature
     t_mean = mean temperature
     t_tau = qw/(rho*cp*u_tau) : friction temperature
     t_w = wall temperature
     x, y, z = streamwise, wall-normal and spanwise directions

     + = normalized by wall units (u_tau, t_tau, nu and rho)
     rms = root-mean-square value


1. Numerical Methodology

1.1. Governing equations
     Navier-Stokes equation and the continuity equation for flow field,
     and the energy equation for thermal field.

1.2. Discretization method
     Finite Difference Method was adopted.
     The fourth-order central difference scheme was adopted in the streamwise and
     spanwise directions, and the second-order central difference scheme was used
     in the wall-normal direction.

1.3. Spatial resolution
     6.38 and 4.25 wall units in the x- and z-directions
     and 0.15 to 7.32 wall units in the y-direction.

1.4. Time advancement
     The Crank-Nicolson method for the viscous terms with wall-normal derivatives
     and the third-order Runge-Kutta method for the other terms.

1.5. Computational volume
     12.8*delta x 2*delta x 6.4*delta.

1.6. Grid
     Staggered grid

1.7. Mesh number
     2048 x 448 x 1536

1.8. Criterion for stationary state
     The steady state is identified by 
     total shear stress & turbulent kinetic energy for velocity field
     and total heat flux & temperature variance for temperature field.

1.9. Period of time integration for ensemble averaging
     About 13,950 nu/u_tau^2
     after the flow reaches the fully developed state.  This integration time
     corresponds to about 20 washing out times through the computational domain.

2. Conditions

2.1. Specified conditions

     Re_tau = 1020
     Pr = 0.71

2.2. Obtained mean quantities

     Re_bulk = 41441
     Nu = 83.00


3. Turbulence statistics

  j        y+           t_mean+        t_rms+           ut+
 58   0.684264e+02   0.128062e+02   0.210197e+01   0.325831e+01
 59   0.710868e+02   0.128920e+02   0.208481e+01   0.319287e+01
 60   0.738088e+02   0.129761e+02   0.206824e+01   0.313130e+01
 61   0.765924e+02   0.130589e+02   0.205226e+01   0.307337e+01
 62   0.794378e+02   0.131402e+02   0.203683e+01   0.301879e+01
 63   0.823449e+02   0.132203e+02   0.202195e+01   0.296734e+01
 64   0.853138e+02   0.132991e+02   0.200759e+01   0.291877e+01
 65   0.883442e+02   0.133768e+02   0.199375e+01   0.287289e+01
 66   0.914362e+02   0.134534e+02   0.198040e+01   0.282949e+01
 67   0.945897e+02   0.135290e+02   0.196754e+01   0.278841e+01
 68   0.978044e+02   0.136036e+02   0.195516e+01   0.274950e+01
 69   0.101080e+03   0.136773e+02   0.194323e+01   0.271258e+01
 70   0.104417e+03   0.137500e+02   0.193173e+01   0.267749e+01
 71   0.107814e+03   0.138219e+02   0.192064e+01   0.264406e+01
 72   0.111272e+03   0.138930e+02   0.190995e+01   0.261218e+01
 73   0.114790e+03   0.139633e+02   0.189963e+01   0.258172e+01
 74   0.118368e+03   0.140328e+02   0.188967e+01   0.255258e+01
 75   0.122005e+03   0.141016e+02   0.188004e+01   0.252464e+01
 76   0.125702e+03   0.141698e+02   0.187071e+01   0.249779e+01
 77   0.129457e+03   0.142372e+02   0.186168e+01   0.247194e+01
 78   0.133270e+03   0.143040e+02   0.185294e+01   0.244700e+01
 79   0.137141e+03   0.143703e+02   0.184446e+01   0.242292e+01
 80   0.141070e+03   0.144359e+02   0.183622e+01   0.239959e+01
 81   0.145055e+03   0.145010e+02   0.182820e+01   0.237697e+01
 82   0.149097e+03   0.145656e+02   0.182038e+01   0.235495e+01
 83   0.153195e+03   0.146295e+02   0.181273e+01   0.233346e+01
 84   0.157349e+03   0.146930e+02   0.180523e+01   0.231245e+01
 85   0.161557e+03   0.147559e+02   0.179788e+01   0.229190e+01
 86   0.165819e+03   0.148184e+02   0.179066e+01   0.227177e+01
 87   0.170136e+03   0.148803e+02   0.178357e+01   0.225201e+01
 88   0.174505e+03   0.149417e+02   0.177658e+01   0.223260e+01
 89   0.178927e+03   0.150027e+02   0.176970e+01   0.221351e+01
 90   0.183400e+03   0.150632e+02   0.176291e+01   0.219469e+01
 91   0.187925e+03   0.151232e+02   0.175622e+01   0.217614e+01
 92   0.192500e+03   0.151828e+02   0.174959e+01   0.215784e+01
 93   0.197125e+03   0.152418e+02   0.174304e+01   0.213975e+01
 94   0.201800e+03   0.153004e+02   0.173657e+01   0.212186e+01
 95   0.206523e+03   0.153586e+02   0.173015e+01   0.210417e+01
 96   0.211294e+03   0.154162e+02   0.172380e+01   0.208670e+01
 97   0.216111e+03   0.154733e+02   0.171751e+01   0.206947e+01
 98   0.220976e+03   0.155300e+02   0.171127e+01   0.205246e+01
 99   0.225886e+03   0.155862e+02   0.170504e+01   0.203564e+01
100   0.230841e+03   0.156420e+02   0.169884e+01   0.201899e+01
