%----------------------------------------------------------------
%  Reference : Abe, H and Antonia, R.A., "Mean temperature 
%  calculations in a turbulent channel flow for air and mercury," 
%  Int. J. Heat Mass Transfer, Vol. 132, pp. 1152-1165 (2019).
%----------------------------------------------------------------
%  yplus           nu_t+            a_t+            Pr_t
3.078907E-01	3.097899E-05	2.002744E-05	1.546827E+00
6.237638E-01	2.609334E-04	1.624564E-04	1.606175E+00
9.489043E-01	9.331035E-04	5.596580E-04	1.667274E+00
1.284616E+00	2.345968E-03	1.357917E-03	1.727623E+00
1.632221E+00	4.857476E-03	2.720308E-03	1.785634E+00
1.993054E+00	8.886910E-03	4.829775E-03	1.840026E+00
2.368464E+00	1.491481E-02	7.892421E-03	1.889764E+00
2.759810E+00	2.348165E-02	1.214108E-02	1.934067E+00
3.168460E+00	3.518610E-02	1.783919E-02	1.972404E+00
3.595785E+00	5.068403E-02	2.528513E-02	2.004499E+00
4.043163E+00	7.068905E-02	3.481688E-02	2.030310E+00
4.511971E+00	9.597533E-02	4.681713E-02	2.050005E+00
5.003584E+00	1.273831E-01	6.171869E-02	2.063931E+00
5.519377E+00	1.658266E-01	8.001002E-02	2.072573E+00
6.060715E+00	2.123044E-01	1.022405E-01	2.076521E+00
6.628961E+00	2.679105E-01	1.290249E-01	2.076425E+00
7.225463E+00	3.338460E-01	1.610473E-01	2.072969E+00
7.851563E+00	4.114303E-01	1.990624E-01	2.066841E+00
8.508585E+00	5.021101E-01	2.438956E-01	2.058710E+00
9.197842E+00	6.074660E-01	2.964392E-01	2.049209E+00
9.920628E+00	7.292156E-01	3.576470E-01	2.038925E+00
1.067822E+01	8.692136E-01	4.285245E-01	2.028387E+00
1.147188E+01	1.029446E+00	5.101168E-01	2.018061E+00
1.230283E+01	1.212025E+00	6.034939E-01	2.008346E+00
1.317230E+01	1.419169E+00	7.097343E-01	1.999578E+00
1.408148E+01	1.653196E+00	8.299070E-01	1.992026E+00
1.503153E+01	1.916492E+00	9.650536E-01	1.985892E+00
1.602360E+01	2.211492E+00	1.116171E+00	1.981319E+00
1.705879E+01	2.540641E+00	1.284197E+00	1.978389E+00
1.813820E+01	2.906364E+00	1.469993E+00	1.977128E+00
1.926288E+01	3.311016E+00	1.674336E+00	1.977510E+00
2.043387E+01	3.756828E+00	1.897909E+00	1.979457E+00
2.165217E+01	4.245840E+00	2.141294E+00	1.982839E+00
2.291874E+01	4.779810E+00	2.404969E+00	1.987472E+00
2.423452E+01	5.360119E+00	2.689309E+00	1.993122E+00
2.560042E+01	5.987656E+00	2.994579E+00	1.999498E+00
2.701732E+01	6.662692E+00	3.320945E+00	2.006264E+00
2.848606E+01	7.384795E+00	3.668470E+00	2.013045E+00
3.000744E+01	8.152754E+00	4.037124E+00	2.019446E+00
3.158224E+01	8.964620E+00	4.426787E+00	2.025085E+00
3.321120E+01	9.817870E+00	4.837254E+00	2.029637E+00
3.489504E+01	1.070950E+01	5.268251E+00	2.032838E+00
3.663442E+01	1.163585E+01	5.719437E+00	2.034440E+00
3.842998E+01	1.259227E+01	6.190415E+00	2.034156E+00
4.028232E+01	1.357339E+01	6.680740E+00	2.031720E+00
4.219202E+01	1.457391E+01	7.189918E+00	2.026993E+00
4.415961E+01	1.558906E+01	7.717414E+00	2.019985E+00
4.618558E+01	1.661434E+01	8.262650E+00	2.010776E+00
4.827040E+01	1.764561E+01	8.825018E+00	1.999498E+00
5.041451E+01	1.867948E+01	9.403883E+00	1.986358E+00
5.261828E+01	1.971308E+01	9.998595E+00	1.971585E+00
5.488208E+01	2.074292E+01	1.060849E+01	1.955313E+00
5.720624E+01	2.176483E+01	1.123291E+01	1.937594E+00
5.959103E+01	2.277618E+01	1.187120E+01	1.918608E+00
6.203673E+01	2.377718E+01	1.252266E+01	1.898732E+00
6.454354E+01	2.476893E+01	1.318664E+01	1.878336E+00
6.711166E+01	2.575150E+01	1.386245E+01	1.857645E+00
6.974123E+01	2.672453E+01	1.454940E+01	1.836813E+00
7.243237E+01	2.768726E+01	1.524680E+01	1.815939E+00
7.518518E+01	2.863760E+01	1.595396E+01	1.795015E+00
7.799970E+01	2.957312E+01	1.667019E+01	1.774012E+00
8.087595E+01	3.049182E+01	1.739480E+01	1.752927E+00
8.381393E+01	3.139342E+01	1.812711E+01	1.731849E+00
8.681359E+01	3.228047E+01	1.886646E+01	1.710998E+00
8.987485E+01	3.315610E+01	1.961221E+01	1.690585E+00
9.299762E+01	3.402202E+01	2.036374E+01	1.670716E+00
9.618176E+01	3.488232E+01	2.112043E+01	1.651591E+00
