%----------------------------------------------------------------
%  Reference : Abe, H and Antonia, R.A., "Mean temperature 
%  calculations in a turbulent channel flow for air and mercury," 
%  Int. J. Heat Mass Transfer, Vol. 132, pp. 1152-1165 (2019).
%----------------------------------------------------------------
%  yplus           nu_t+            a_t+            Pr_t
3.078907E-01	3.097899E-05	2.919664E-05	1.061046E+00
6.237638E-01	2.609334E-04	2.494618E-04	1.045985E+00
9.489043E-01	9.331035E-04	8.966473E-04	1.040658E+00
1.284616E+00	2.345968E-03	2.263564E-03	1.036405E+00
1.632221E+00	4.857476E-03	4.707452E-03	1.031869E+00
1.993054E+00	8.886910E-03	8.654796E-03	1.026819E+00
2.368464E+00	1.491481E-02	1.460371E-02	1.021303E+00
2.759810E+00	2.348165E-02	2.312432E-02	1.015453E+00
3.168460E+00	3.518610E-02	3.485764E-02	1.009423E+00
3.595785E+00	5.068403E-02	5.051385E-02	1.003369E+00
4.043163E+00	7.068905E-02	7.087063E-02	9.974379E-01
4.511971E+00	9.597533E-02	9.677268E-02	9.917607E-01
5.003584E+00	1.273831E-01	1.291329E-01	9.864497E-01
5.519377E+00	1.658266E-01	1.689358E-01	9.815955E-01
6.060715E+00	2.123044E-01	2.172436E-01	9.772644E-01
6.628961E+00	2.679105E-01	2.752038E-01	9.734985E-01
7.225463E+00	3.338460E-01	3.440592E-01	9.703156E-01
7.851563E+00	4.114303E-01	4.251581E-01	9.677113E-01
8.508585E+00	5.021101E-01	5.199651E-01	9.656612E-01
9.197842E+00	6.074660E-01	6.300698E-01	9.641249E-01
9.920628E+00	7.292156E-01	7.571941E-01	9.630498E-01
1.067822E+01	8.692136E-01	9.031947E-01	9.623767E-01
1.147188E+01	1.029446E+00	1.070062E+00	9.620441E-01
1.230283E+01	1.212025E+00	1.259909E+00	9.619936E-01
1.317230E+01	1.419169E+00	1.474961E+00	9.621742E-01
1.408148E+01	1.653196E+00	1.717524E+00	9.625458E-01
1.503153E+01	1.916492E+00	1.989959E+00	9.630811E-01
1.602360E+01	2.211492E+00	2.294634E+00	9.637665E-01
1.705879E+01	2.540641E+00	2.633878E+00	9.646011E-01
1.813820E+01	2.906364E+00	3.009922E+00	9.655945E-01
1.926288E+01	3.311016E+00	3.424848E+00	9.667628E-01
2.043387E+01	3.756828E+00	3.880528E+00	9.681229E-01
2.165217E+01	4.245840E+00	4.378573E+00	9.696858E-01
2.291874E+01	4.779810E+00	4.920282E+00	9.714505E-01
2.423452E+01	5.360119E+00	5.506584E+00	9.734019E-01
2.560042E+01	5.987656E+00	6.137984E+00	9.755085E-01
2.701732E+01	6.662692E+00	6.814491E+00	9.777241E-01
2.848606E+01	7.384795E+00	7.535580E+00	9.799903E-01
3.000744E+01	8.152754E+00	8.300210E+00	9.822347E-01
3.158224E+01	8.964620E+00	9.106980E+00	9.843681E-01
3.321120E+01	9.817870E+00	9.954316E+00	9.862927E-01
3.489504E+01	1.070950E+01	1.084049E+01	9.879164E-01
3.663442E+01	1.163585E+01	1.176345E+01	9.891526E-01
3.842998E+01	1.259227E+01	1.272069E+01	9.899050E-01
4.028232E+01	1.357339E+01	1.370945E+01	9.900761E-01
4.219202E+01	1.457391E+01	1.472686E+01	9.896144E-01
4.415961E+01	1.558906E+01	1.576990E+01	9.885326E-01
4.618558E+01	1.661434E+01	1.683539E+01	9.868698E-01
4.827040E+01	1.764561E+01	1.792057E+01	9.846563E-01
5.041451E+01	1.867948E+01	1.902374E+01	9.819039E-01
5.261828E+01	1.971308E+01	2.014373E+01	9.786212E-01
5.488208E+01	2.074292E+01	2.127861E+01	9.748252E-01
5.720624E+01	2.176483E+01	2.242578E+01	9.705272E-01
5.959103E+01	2.277618E+01	2.358354E+01	9.657659E-01
6.203673E+01	2.377718E+01	2.475082E+01	9.606622E-01
6.454354E+01	2.476893E+01	2.592686E+01	9.553390E-01
6.711166E+01	2.575150E+01	2.711020E+01	9.498825E-01
6.974123E+01	2.672453E+01	2.829747E+01	9.444142E-01
7.243237E+01	2.768726E+01	2.948587E+01	9.390009E-01
7.518518E+01	2.863760E+01	3.067432E+01	9.336019E-01
7.799970E+01	2.957312E+01	3.186087E+01	9.281955E-01
8.087595E+01	3.049182E+01	3.304052E+01	9.228614E-01
8.381393E+01	3.139342E+01	3.420969E+01	9.176760E-01
8.681359E+01	3.228047E+01	3.537084E+01	9.126296E-01
8.987485E+01	3.315610E+01	3.652740E+01	9.077048E-01
9.299762E+01	3.402202E+01	3.768252E+01	9.028596E-01
9.618176E+01	3.488232E+01	3.883946E+01	8.981154E-01
9.942710E+01	3.574105E+01	3.999734E+01	8.935858E-01
1.027335E+02	3.660138E+01	4.115248E+01	8.894088E-01
1.061006E+02	3.746553E+01	4.230399E+01	8.856265E-01
1.095283E+02	3.832681E+01	4.344611E+01	8.821689E-01
1.130163E+02	3.917959E+01	4.457217E+01	8.790146E-01
1.165642E+02	4.002211E+01	4.568208E+01	8.761008E-01
1.201718E+02	4.084784E+01	4.676967E+01	8.733831E-01
1.238387E+02	4.164984E+01	4.782730E+01	8.708382E-01
1.275644E+02	4.242850E+01	4.886066E+01	8.683571E-01
1.313487E+02	4.319207E+01	4.987782E+01	8.659574E-01
1.351911E+02	4.394589E+01	5.088987E+01	8.635489E-01
1.390912E+02	4.469138E+01	5.190890E+01	8.609579E-01
1.430484E+02	4.543331E+01	5.293207E+01	8.583324E-01
1.470624E+02	4.618047E+01	5.395206E+01	8.559538E-01
1.511325E+02	4.694245E+01	5.496672E+01	8.540159E-01
1.552583E+02	4.772831E+01	5.596758E+01	8.527849E-01
1.594392E+02	4.853941E+01	5.695292E+01	8.522725E-01
1.636747E+02	4.936060E+01	5.793138E+01	8.520529E-01
1.679641E+02	5.017485E+01	5.890994E+01	8.517213E-01
