*******************************************************************************
*******************************************************************************
**********                                                          ***********
**********                    "Establishment of                     ***********
**********      the Direct Numerical Simulation Data Bases of       ***********
**********            Turbulent Transport Phenomena"                ***********
**********                                                          ***********
**********                   Co-operative Research                  ***********
**********                       No. 02302043                       ***********
**********                                                          ***********
**********           Supported by the Ministry of Education,        ***********
**********                    Science and Culture                   ***********
**********                                                          ***********
**********                       1990 - 1992                        ***********
**********                                                          ***********
**********                                                          ***********
**********                 <Research Collaborators>                 ***********
**********                                                          ***********
**********                   N. Kasagi (Organizer)                  ***********
**********       K. Horiuti, Y. Miyake, T. Miyauchi, Y. Nagano      ***********
**********                                                          ***********
*******************************************************************************
*******************************************************************************

+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
++++++++++                       << CAUTION >>                      +++++++++++
++++++++++                                                          +++++++++++
++++++++++  All rights are reserved by the computors of each data   +++++++++++
++++++++++  base.  No part of the data described herein may be      +++++++++++
++++++++++  represented or otherwise used in any form without fully +++++++++++
++++++++++  referring to this data base and the literature cited at +++++++++++
++++++++++  the end of the data base.  The original data base will  +++++++++++
++++++++++  be revised without notice, whenever necessary.  Future  +++++++++++
++++++++++  revisions will be notified to those who register by     +++++++++++
++++++++++  writing to Research Organizer:                          +++++++++++
++++++++++                                                          +++++++++++
++++++++++            N. Kasagi                                     +++++++++++
++++++++++            Department of Mechanical Engineering          +++++++++++
++++++++++            The University of Tokyo                       +++++++++++
++++++++++            Bunkyo-ku, Tokyo 113                          +++++++++++
++++++++++            Japan.                                        +++++++++++
++++++++++                                                          +++++++++++
++++++++++  December 1990                                           +++++++++++
+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

=================== this data base begins from this line ======================

Test Case: Scalar Transport in a Fully Developed 2-D Channel Flow
 
Code Number: CH122_PG.WL3
 
Date of Release: Feb. 28, 1992
 
Computors:       K. Horiuti
                 Institute of Industrial Science
                 University of Tokyo
                 7-22-1 Roppongi
                 Minato-ku, Tokyo 106
 
Nomenclature:
 
     delta   = channel half width
     k       = turbulent kinetic energy, 0.5*( uu+vv+ww )
     nu      = kinematic viscosity
     Pr      = Prandtl number
     p       = pressure
     u, v, w = streamwise, wall-normal and spanwise
               velocity fluctuations
     t       = scalar fluctuation
     u_tau   = friction velocity
     t_tau   = friction temparature
     eps_t   = dissipation rate of scalar varience tt
     Pr_t    = turbulent Prandtl number
     x, y, z = streamwise, wall-normal and spanwise coordinates
     y+      = y*u_tau/nu
 
 
1. Description of Flow Field
 
The flow field calculated is a fully developed two-dimensional
turbulent flow between two parallel flat plates.  Passive scalar
transport is calculated, with the scalar being uniformly input
   27  0.3542E+02 -0.5909E+00  0.5310E-01  0.2877E+01  0.3535E+01  0.3244E+01
   28  0.3810E+02 -0.5882E+00  0.9203E-01  0.2910E+01  0.3440E+01  0.3279E+01
   29  0.4086E+02 -0.5831E+00  0.1304E+00  0.2939E+01  0.3367E+01  0.3312E+01
   30  0.4370E+02 -0.5764E+00  0.1681E+00  0.2965E+01  0.3313E+01  0.3336E+01
   31  0.4663E+02 -0.5706E+00  0.2046E+00  0.2991E+01  0.3275E+01  0.3349E+01
   32  0.4964E+02 -0.5684E+00  0.2393E+00  0.3019E+01  0.3250E+01  0.3352E+01
   33  0.5272E+02 -0.5698E+00  0.2717E+00  0.3048E+01  0.3237E+01  0.3349E+01
   34  0.5588E+02 -0.5732E+00  0.3014E+00  0.3073E+01  0.3234E+01  0.3345E+01
   35  0.5912E+02 -0.5761E+00  0.3281E+00  0.3088E+01  0.3241E+01  0.3337E+01
   36  0.6243E+02 -0.5774E+00  0.3518E+00  0.3095E+01  0.3256E+01  0.3329E+01
   37  0.6581E+02 -0.5783E+00  0.3729E+00  0.3101E+01  0.3279E+01  0.3332E+01
   38  0.6926E+02 -0.5795E+00  0.3924E+00  0.3109E+01  0.3305E+01  0.3333E+01
   39  0.7277E+02 -0.5799E+00  0.4110E+00  0.3115E+01  0.3334E+01  0.3321E+01
   40  0.7635E+02 -0.5802E+00  0.4286E+00  0.3121E+01  0.3364E+01  0.3316E+01
   41  0.8000E+02 -0.5823E+00  0.4449E+00  0.3130E+01  0.3396E+01  0.3329E+01
   42  0.8370E+02 -0.5854E+00  0.4589E+00  0.3137E+01  0.3433E+01  0.3352E+01
   43  0.8746E+02 -0.5875E+00  0.4700E+00  0.3139E+01  0.3474E+01  0.3375E+01
   44  0.9128E+02 -0.5891E+00  0.4775E+00  0.3139E+01  0.3515E+01  0.3406E+01
   45  0.9515E+02 -0.5920E+00  0.4813E+00  0.3140E+01  0.3554E+01  0.3455E+01
   46  0.9907E+02 -0.5974E+00  0.4825E+00  0.3148E+01  0.3587E+01  0.3518E+01
   47  0.1030E+03 -0.6052E+00  0.4819E+00  0.3164E+01  0.3613E+01  0.3562E+01
   48  0.1071E+03 -0.6139E+00  0.4801E+00  0.3186E+01  0.3633E+01  0.3583E+01
   49  0.1111E+03 -0.6226E+00  0.4772E+00  0.3213E+01  0.3648E+01  0.3585E+01
   50  0.1152E+03 -0.6301E+00  0.4729E+00  0.3238E+01  0.3662E+01  0.3566E+01
   51  0.1194E+03 -0.6358E+00  0.4660E+00  0.3257E+01  0.3680E+01  0.3530E+01
   52  0.1235E+03 -0.6412E+00  0.4553E+00  0.3278E+01  0.3704E+01  0.3497E+01
   53  0.1277E+03 -0.6471E+00  0.4402E+00  0.3306E+01  0.3731E+01  0.3485E+01
   54  0.1320E+03 -0.6529E+00  0.4210E+00  0.3341E+01  0.3755E+01  0.3501E+01
   55  0.1363E+03 -0.6579E+00  0.3981E+00  0.3381E+01  0.3772E+01  0.3510E+01
   56  0.1406E+03 -0.6614E+00  0.3715E+00  0.3418E+01  0.3781E+01  0.3488E+01
   57  0.1449E+03 -0.6617E+00  0.3411E+00  0.3444E+01  0.3786E+01  0.3447E+01
   58  0.1492E+03 -0.6550E+00  0.3064E+00  0.3446E+01  0.3789E+01  0.3394E+01
   59  0.1536E+03 -0.6392E+00  0.2675E+00  0.3422E+01  0.3792E+01  0.3355E+01
   60  0.1580E+03 -0.6139E+00  0.2253E+00  0.3374E+01  0.3792E+01  0.3340E+01
   61  0.1624E+03 -0.5818E+00  0.1811E+00  0.3308E+01  0.3791E+01  0.3341E+01
   62  0.1668E+03 -0.5488E+00  0.1362E+00  0.3234E+01  0.3789E+01  0.3350E+01
   63  0.1712E+03 -0.5212E+00  0.9094E-01  0.3165E+01  0.3789E+01  0.3364E+01
   64  0.1756E+03 -0.5043E+00  0.4553E-01  0.3118E+01  0.3790E+01  0.3374E+01
   65  0.1800E+03 -0.4992E+00  0.1049E-02  0.3102E+01  0.3790E+01  0.3378E+01
 
 Budget for uu
    j     y+          Diss        Prod     Vel_p_grad  Turb_diff   Visc_diff
    1  0.0        -0.2574E+00  0.0         0.4615E-27  0.0         0.2574E+00
    2  0.5421E-01 -0.2574E+00  0.1660E-06  0.1759E-03 -0.2862E-06  0.2572E+00
    3  0.2168E+00 -0.2566E+00  0.1073E-04  0.6285E-03  0.1765E-04  0.2559E+00
    4  0.4877E+00 -0.2557E+00  0.1242E-03  0.1147E-02  0.1955E-03  0.2543E+00
    5  0.8667E+00 -0.2552E+00  0.7117E-03  0.1433E-02  0.1106E-02  0.2520E+00
    6  0.1354E+01 -0.2548E+00  0.2766E-02  0.1165E-02  0.4161E-02  0.2467E+00
    7  0.1948E+01 -0.2533E+00  0.8343E-02  0.7785E-04  0.1179E-01  0.2331E+00
    8  0.2650E+01 -0.2488E+00  0.2087E-01 -0.1984E-02  0.2639E-01  0.2035E+00
    9  0.3459E+01 -0.2392E+00  0.4481E-01 -0.5043E-02  0.4734E-01  0.1521E+00
   10  0.4374E+01 -0.2250E+00  0.8417E-01 -0.8994E-02  0.6819E-01  0.8159E-01
   11  0.5394E+01 -0.2089E+00  0.1400E+00 -0.1364E-01  0.7791E-01  0.4599E-02
   12  0.6520E+01 -0.1952E+00  0.2085E+00 -0.1871E-01  0.6713E-01 -0.6172E-01
   13  0.7751E+01 -0.1865E+00  0.2806E+00 -0.2395E-01  0.3447E-01 -0.1046E+00
   14  0.9085E+01 -0.1827E+00  0.3451E+00 -0.2906E-01 -0.1236E-01 -0.1209E+00
   15  0.1052E+02 -0.1816E+00  0.3926E+00 -0.3383E-01 -0.6100E-01 -0.1161E+00
   16  0.1206E+02 -0.1805E+00  0.4182E+00 -0.3813E-01 -0.1005E+00 -0.9906E-01
   17  0.1370E+02 -0.1778E+00  0.4222E+00 -0.4188E-01 -0.1249E+00 -0.7754E-01
   18  0.1544E+02 -0.1729E+00  0.4081E+00 -0.4507E-01 -0.1336E+00 -0.5657E-01
   19  0.1728E+02 -0.1658E+00  0.3812E+00 -0.4775E-01 -0.1289E+00 -0.3874E-01
   20  0.1922E+02 -0.1569E+00  0.3464E+00 -0.4997E-01 -0.1146E+00 -0.2488E-01
   21  0.2125E+02 -0.1468E+00  0.3081E+00 -0.5182E-01 -0.9477E-01 -0.1467E-01
   22  0.2338E+02 -0.1360E+00  0.2694E+00 -0.5334E-01 -0.7270E-01 -0.7383E-02
   23  0.2561E+02 -0.1251E+00  0.2328E+00 -0.5454E-01 -0.5093E-01 -0.2216E-02
   24  0.2793E+02 -0.1145E+00  0.1995E+00 -0.5541E-01 -0.3112E-01  0.1499E-02
   25  0.3034E+02 -0.1042E+00  0.1703E+00 -0.5587E-01 -0.1416E-01  0.3862E-02
   26  0.3283E+02 -0.9429E-01  0.1454E+00 -0.5587E-01 -0.2852E-03  0.5085E-02
   27  0.3542E+02 -0.8497E-01  0.1245E+00 -0.5544E-01  0.1053E-01  0.5416E-02
   28  0.3810E+02 -0.7628E-01  0.1073E+00 -0.5461E-01  0.1843E-01  0.5159E-02
   29  0.4086E+02 -0.6843E-01  0.9357E-01 -0.5331E-01  0.2322E-01  0.4947E-02
   30  0.4370E+02 -0.6125E-01  0.8284E-01 -0.5151E-01  0.2525E-01  0.4673E-02
   31  0.4663E+02 -0.5464E-01  0.7443E-01 -0.4923E-01  0.2543E-01  0.4014E-02
   32  0.4964E+02 -0.4875E-01  0.6773E-01 -0.4655E-01  0.2405E-01  0.3519E-02
   33  0.5272E+02 -0.4373E-01  0.6219E-01 -0.4364E-01  0.2184E-01  0.3333E-02
   34  0.5588E+02 -0.3916E-01  0.5737E-01 -0.4071E-01  0.1960E-01  0.2890E-02
   35  0.5912E+02 -0.3505E-01  0.5304E-01 -0.3793E-01  0.1775E-01  0.2180E-02
   36  0.6243E+02 -0.3154E-01  0.4913E-01 -0.3532E-01  0.1602E-01  0.1700E-02
   37  0.6581E+02 -0.2838E-01  0.4551E-01 -0.3285E-01  0.1433E-01  0.1386E-02
   38  0.6926E+02 -0.2554E-01  0.4221E-01 -0.3046E-01  0.1274E-01  0.1055E-02
   39  0.7277E+02 -0.2313E-01  0.3934E-01 -0.2814E-01  0.1099E-01  0.9320E-03
   40  0.7635E+02 -0.2107E-01  0.3685E-01 -0.2595E-01  0.9304E-02  0.8572E-03
   41  0.8000E+02 -0.1927E-01  0.3468E-01 -0.2395E-01  0.7937E-02  0.6058E-03
   42  0.8370E+02 -0.1777E-01  0.3286E-01 -0.2213E-01  0.6612E-02  0.4311E-03
   43  0.8746E+02 -0.1635E-01  0.3125E-01 -0.2050E-01  0.5103E-02  0.5060E-03
   44  0.9128E+02 -0.1500E-01  0.2957E-01 -0.1912E-01  0.4045E-02  0.5110E-03
   45  0.9515E+02 -0.1375E-01  0.2775E-01 -0.1798E-01  0.3563E-02  0.4215E-03
   46  0.9907E+02 -0.1260E-01  0.2583E-01 -0.1699E-01  0.3463E-02  0.2982E-03
   47  0.1030E+03 -0.1159E-01  0.2382E-01 -0.1599E-01  0.3615E-02  0.1434E-03
   48  0.1071E+03 -0.1075E-01  0.2181E-01 -0.1496E-01  0.3839E-02  0.5781E-04
   49  0.1111E+03 -0.1004E-01  0.1989E-01 -0.1396E-01  0.4076E-02  0.2865E-04
   50  0.1152E+03 -0.9481E-02  0.1807E-01 -0.1299E-01  0.4342E-02  0.5954E-04
   51  0.1194E+03 -0.9056E-02  0.1633E-01 -0.1203E-01  0.4579E-02  0.1834E-03
   52  0.1235E+03 -0.8651E-02  0.1462E-01 -0.1109E-01  0.4857E-02  0.2611E-03
   53  0.1277E+03 -0.8253E-02  0.1289E-01 -0.1013E-01  0.5274E-02  0.2205E-03
   54  0.1320E+03 -0.7909E-02  0.1114E-01 -0.9145E-02  0.5746E-02  0.1676E-03
   55  0.1363E+03 -0.7621E-02  0.9426E-02 -0.8175E-02  0.6270E-02  0.9957E-04
   56  0.1406E+03 -0.7462E-02  0.7797E-02 -0.7246E-02  0.6901E-02  0.9718E-05
   57  0.1449E+03 -0.7421E-02  0.6333E-02 -0.6361E-02  0.7469E-02 -0.2009E-04
   58  0.1492E+03 -0.7475E-02  0.5054E-02 -0.5531E-02  0.7961E-02 -0.9381E-05
   59  0.1536E+03 -0.7626E-02  0.3903E-02 -0.4788E-02  0.8398E-02  0.1140E-03
   60  0.1580E+03 -0.7758E-02  0.2844E-02 -0.4172E-02  0.8719E-02  0.3668E-03
   61  0.1624E+03 -0.7782E-02  0.1890E-02 -0.3688E-02  0.9051E-02  0.5297E-03
   62  0.1668E+03 -0.7731E-02  0.1075E-02 -0.3295E-02  0.9403E-02  0.5477E-03
   63  0.1712E+03 -0.7623E-02  0.4566E-03 -0.2972E-02  0.9572E-02  0.5662E-03
   64  0.1756E+03 -0.7539E-02  0.7756E-04 -0.2749E-02  0.9577E-02  0.6340E-03
   65  0.1800E+03 -0.7519E-02 -0.4937E-04 -0.2668E-02  0.9566E-02  0.6698E-03
 
 Budget for vv
    j      y+         Diss     Vel_p_grad  Turb_diff   Visc_diff
    1  0.0         0.0         0.0         0.0         0.0
    2  0.5421E-01 -0.1674E-05 -0.7892E-06 -0.5474E-07  0.2518E-05
    3  0.2168E+00 -0.2393E-04 -0.1159E-04  0.5459E-07  0.3547E-04
    4  0.4877E+00 -0.1093E-03 -0.5060E-04 -0.7205E-07  0.1599E-03
    5  0.8667E+00 -0.3005E-03 -0.1287E-03 -0.1724E-06  0.4293E-03
    6  0.1354E+01 -0.6166E-03 -0.2336E-03 -0.1549E-05  0.8517E-03
    7  0.1948E+01 -0.1047E-02 -0.3227E-03 -0.5732E-05  0.1375E-02
    8  0.2650E+01 -0.1557E-02 -0.3354E-03 -0.1421E-04  0.1906E-02
    9  0.3459E+01 -0.2104E-02 -0.2244E-03 -0.1861E-04  0.2347E-02
   10  0.4374E+01 -0.2685E-02  0.4599E-04  0.1032E-04  0.2629E-02
   11  0.5394E+01 -0.3298E-02  0.4393E-03  0.1329E-03  0.2725E-02
   12  0.6520E+01 -0.3965E-02  0.8844E-03  0.4293E-03  0.2651E-02
   13  0.7751E+01 -0.4767E-02  0.1355E-02  0.9680E-03  0.2444E-02
   14  0.9085E+01 -0.5673E-02  0.1772E-02  0.1757E-02  0.2144E-02
   15  0.1052E+02 -0.6701E-02  0.2199E-02  0.2715E-02  0.1787E-02
   16  0.1206E+02 -0.7884E-02  0.2822E-02  0.3663E-02  0.1398E-02
   17  0.1370E+02 -0.9078E-02  0.3720E-02  0.4359E-02  0.9996E-03
   18  0.1544E+02 -0.1027E-01  0.5102E-02  0.4561E-02  0.6122E-03
   19  0.1728E+02 -0.1149E-01  0.7132E-02  0.4105E-02  0.2513E-03
   20  0.1922E+02 -0.1254E-01  0.9674E-02  0.2945E-02 -0.7761E-04
   21  0.2125E+02 -0.1346E-01  0.1265E-01  0.1175E-02 -0.3635E-03
   22  0.2338E+02 -0.1430E-01  0.1591E-01 -0.1028E-02 -0.5831E-03
   23  0.2561E+02 -0.1488E-01  0.1904E-01 -0.3438E-02 -0.7278E-03
   24  0.2793E+02 -0.1532E-01  0.2190E-01 -0.5765E-02 -0.8138E-03
   25  0.3034E+02 -0.1570E-01  0.2428E-01 -0.7715E-02 -0.8619E-03
   26  0.3283E+02 -0.1582E-01  0.2580E-01 -0.9071E-02 -0.9032E-03
   27  0.3542E+02 -0.1590E-01  0.2665E-01 -0.9816E-02 -0.9342E-03
   28  0.3810E+02 -0.1590E-01  0.2696E-01 -0.1014E-01 -0.9229E-03
   29  0.4086E+02 -0.1574E-01  0.2674E-01 -0.1013E-01 -0.8695E-03
   30  0.4370E+02 -0.1552E-01  0.2611E-01 -0.9797E-02 -0.7896E-03
   31  0.4663E+02 -0.1520E-01  0.2511E-01 -0.9219E-02 -0.6918E-03
   32  0.4964E+02 -0.1486E-01  0.2391E-01 -0.8464E-02 -0.5862E-03
   33  0.5272E+02 -0.1436E-01  0.2237E-01 -0.7524E-02 -0.4875E-03
   34  0.5588E+02 -0.1396E-01  0.2076E-01 -0.6404E-02 -0.4004E-03
   35  0.5912E+02 -0.1347E-01  0.1895E-01 -0.5155E-02 -0.3261E-03
   36  0.6243E+02 -0.1289E-01  0.1708E-01 -0.3909E-02 -0.2728E-03
   37  0.6581E+02 -0.1240E-01  0.1542E-01 -0.2789E-02 -0.2353E-03
   38  0.6926E+02 -0.1188E-01  0.1395E-01 -0.1868E-02 -0.2003E-03
   39  0.7277E+02 -0.1130E-01  0.1261E-01 -0.1117E-02 -0.1870E-03
   40  0.7635E+02 -0.1073E-01  0.1139E-01 -0.4765E-03 -0.1913E-03
   41  0.8000E+02 -0.1024E-01  0.1034E-01  0.8123E-04 -0.1821E-03
   42  0.8370E+02 -0.9694E-02  0.9317E-02  0.5327E-03 -0.1558E-03
   43  0.8746E+02 -0.9190E-02  0.8397E-02  0.9250E-03 -0.1329E-03
   44  0.9128E+02 -0.8741E-02  0.7472E-02  0.1376E-02 -0.1074E-03
   45  0.9515E+02 -0.8256E-02  0.6439E-02  0.1873E-02 -0.5627E-04
   46  0.9907E+02 -0.7821E-02  0.5502E-02  0.2309E-02  0.9941E-05
   47  0.1030E+03 -0.7404E-02  0.4708E-02  0.2639E-02  0.5673E-04
   48  0.1071E+03 -0.6945E-02  0.4009E-02  0.2863E-02  0.7295E-04
   49  0.1111E+03 -0.6586E-02  0.3537E-02  0.2976E-02  0.7222E-04
   50  0.1152E+03 -0.6255E-02  0.3173E-02  0.3014E-02  0.6800E-04
   51  0.1194E+03 -0.5877E-02  0.2752E-02  0.3058E-02  0.6665E-04
   52  0.1235E+03 -0.5590E-02  0.2344E-02  0.3171E-02  0.7527E-04
   53  0.1277E+03 -0.5351E-02  0.1954E-02  0.3306E-02  0.9058E-04
   54  0.1320E+03 -0.5039E-02  0.1547E-02  0.3393E-02  0.9936E-04
   55  0.1363E+03 -0.4778E-02  0.1260E-02  0.3419E-02  0.9943E-04
   56  0.1406E+03 -0.4625E-02  0.1119E-02  0.3407E-02  0.9932E-04
   57  0.1449E+03 -0.4390E-02  0.9302E-03  0.3362E-02  0.9792E-04
   58  0.1492E+03 -0.4183E-02  0.7845E-03  0.3305E-02  0.9281E-04
   59  0.1536E+03 -0.4093E-02  0.7600E-03  0.3247E-02  0.8566E-04
   60  0.1580E+03 -0.3912E-02  0.6274E-03  0.3205E-02  0.7945E-04
   61  0.1624E+03 -0.3762E-02  0.5063E-03  0.3181E-02  0.7489E-04
   62  0.1668E+03 -0.3714E-02  0.4658E-03  0.3184E-02  0.6426E-04
   63  0.1712E+03 -0.3595E-02  0.3410E-03  0.3212E-02  0.4197E-04
   64  0.1756E+03 -0.3539E-02  0.2875E-03  0.3237E-02  0.1545E-04
   65  0.1800E+03 -0.3561E-02  0.3176E-03  0.3241E-02  0.2806E-05
 
 Budget for ww
    j      y+         Diss     Vel_p_grad  Turb_diff   Visc_diff
    1  0.0        -0.8175E-01  0.0         0.0         0.8175E-01
    2  0.5421E-01 -0.7952E-01  0.9707E-03  0.8437E-07  0.7855E-01
    3  0.2168E+00 -0.7414E-01  0.3709E-02 -0.1096E-05  0.7043E-01
    4  0.4877E+00 -0.6624E-01  0.7742E-02 -0.1149E-04  0.5851E-01
    5  0.8667E+00 -0.5696E-01  0.1243E-01 -0.6453E-04  0.4460E-01
    6  0.1354E+01 -0.4743E-01  0.1716E-01 -0.2312E-03  0.3050E-01
    7  0.1948E+01 -0.3858E-01  0.2149E-01 -0.6119E-03  0.1771E-01
    8  0.2650E+01 -0.3125E-01  0.2523E-01 -0.1282E-02  0.7305E-02
    9  0.3459E+01 -0.2609E-01  0.2844E-01 -0.2236E-02 -0.1235E-03
   10  0.4374E+01 -0.2341E-01  0.3131E-01 -0.3373E-02 -0.4528E-02
   11  0.5394E+01 -0.2313E-01  0.3399E-01 -0.4552E-02 -0.6304E-02
   12  0.6520E+01 -0.2473E-01  0.3649E-01 -0.5615E-02 -0.6138E-02
   13  0.7751E+01 -0.2741E-01  0.3869E-01 -0.6341E-02 -0.4941E-02
   14  0.9085E+01 -0.3029E-01  0.4039E-01 -0.6450E-02 -0.3653E-02
   15  0.1052E+02 -0.3266E-01  0.4138E-01 -0.5759E-02 -0.2964E-02
   16  0.1206E+02 -0.3414E-01  0.4157E-01 -0.4351E-02 -0.3081E-02
   17  0.1370E+02 -0.3471E-01  0.4101E-01 -0.2558E-02 -0.3739E-02
   18  0.1544E+02 -0.3453E-01  0.3985E-01 -0.8459E-03 -0.4476E-02
   19  0.1728E+02 -0.3386E-01  0.3832E-01  0.2968E-03 -0.4755E-02
   20  0.1922E+02 -0.3301E-01  0.3666E-01  0.6137E-03 -0.4270E-02
   21  0.2125E+02 -0.3207E-01  0.3509E-01  0.2010E-03 -0.3216E-02
   22  0.2338E+02 -0.3108E-01  0.3374E-01 -0.6016E-03 -0.2061E-02
   23  0.2561E+02 -0.3003E-01  0.3267E-01 -0.1439E-02 -0.1206E-02
   24  0.2793E+02 -0.2892E-01  0.3184E-01 -0.2073E-02 -0.8433E-03
   25  0.3034E+02 -0.2783E-01  0.3108E-01 -0.2457E-02 -0.7926E-03
   26  0.3283E+02 -0.2686E-01  0.3030E-01 -0.2766E-02 -0.6757E-03
   27  0.3542E+02 -0.2590E-01  0.2943E-01 -0.2995E-02 -0.5399E-03
   28  0.3810E+02 -0.2489E-01  0.2848E-01 -0.3041E-02 -0.5460E-03
   29  0.4086E+02 -0.2386E-01  0.2746E-01 -0.2953E-02 -0.6515E-03
   30  0.4370E+02 -0.2284E-01  0.2636E-01 -0.2709E-02 -0.8090E-03
   31  0.4663E+02 -0.2190E-01  0.2520E-01 -0.2440E-02 -0.8566E-03
   32  0.4964E+02 -0.2104E-01  0.2406E-01 -0.2324E-02 -0.7010E-03
   33  0.5272E+02 -0.2021E-01  0.2290E-01 -0.2247E-02 -0.4473E-03
   34  0.5588E+02 -0.1946E-01  0.2165E-01 -0.1978E-02 -0.2071E-03
   35  0.5912E+02 -0.1861E-01  0.2031E-01 -0.1507E-02 -0.1934E-03
   36  0.6243E+02 -0.1773E-01  0.1901E-01 -0.1035E-02 -0.2533E-03
   37  0.6581E+02 -0.1685E-01  0.1782E-01 -0.7254E-03 -0.2481E-03
   38  0.6926E+02 -0.1601E-01  0.1675E-01 -0.4909E-03 -0.2489E-03
   39  0.7277E+02 -0.1530E-01  0.1578E-01 -0.3417E-03 -0.1373E-03
   40  0.7635E+02 -0.1462E-01  0.1475E-01 -0.2857E-03  0.1522E-03
   41  0.8000E+02 -0.1389E-01  0.1369E-01 -0.1448E-03  0.3513E-03
   42  0.8370E+02 -0.1313E-01  0.1262E-01  0.2089E-03  0.2980E-03
   43  0.8746E+02 -0.1236E-01  0.1159E-01  0.5757E-03  0.1957E-03
   44  0.9128E+02 -0.1161E-01  0.1064E-01  0.8067E-03  0.1579E-03
   45  0.9515E+02 -0.1079E-01  0.9798E-02  0.9649E-03  0.2747E-04
   46  0.9907E+02 -0.9974E-02  0.9048E-02  0.1056E-02 -0.1299E-03
   47  0.1030E+03 -0.9305E-02  0.8341E-02  0.1096E-02 -0.1317E-03
   48  0.1071E+03 -0.8744E-02  0.7626E-02  0.1218E-02 -0.9943E-04
   49  0.1111E+03 -0.8237E-02  0.6899E-02  0.1461E-02 -0.1230E-03
   50  0.1152E+03 -0.7755E-02  0.6193E-02  0.1659E-02 -0.9655E-04
   51  0.1194E+03 -0.7241E-02  0.5519E-02  0.1742E-02 -0.1986E-04
   52  0.1235E+03 -0.6705E-02  0.4873E-02  0.1836E-02 -0.3600E-05
   53  0.1277E+03 -0.6238E-02  0.4293E-02  0.1894E-02  0.5097E-04
   54  0.1320E+03 -0.5868E-02  0.3821E-02  0.1828E-02  0.2196E-03
   55  0.1363E+03 -0.5564E-02  0.3466E-02  0.1783E-02  0.3149E-03
   56  0.1406E+03 -0.5290E-02  0.3229E-02  0.1759E-02  0.3018E-03
   57  0.1449E+03 -0.5072E-02  0.3057E-02  0.1753E-02  0.2622E-03
   58  0.1492E+03 -0.4885E-02  0.2901E-02  0.1788E-02  0.1967E-03
   59  0.1536E+03 -0.4742E-02  0.2754E-02  0.1874E-02  0.1137E-03
   60  0.1580E+03 -0.4648E-02  0.2598E-02  0.1972E-02  0.7879E-04
   61  0.1624E+03 -0.4571E-02  0.2468E-02  0.2010E-02  0.9249E-04
   62  0.1668E+03 -0.4502E-02  0.2401E-02  0.1969E-02  0.1325E-03
   63  0.1712E+03 -0.4442E-02  0.2370E-02  0.1897E-02  0.1751E-03
   64  0.1756E+03 -0.4404E-02  0.2373E-02  0.1830E-02  0.2012E-03
   65  0.1800E+03 -0.4407E-02  0.2383E-02  0.1812E-02  0.2123E-03
 
 Budget for uv
    j     y+          Diss        Prod     Vel_p_grad  Turb_diff   Visc_diff
    1  0.0         0.0         0.0         0.0         0.0         0.0
    2  0.5421E-01  0.1414E-03 -0.4763E-09  0.6984E-04 -0.8742E-07 -0.2111E-03
    3  0.2168E+00  0.5768E-03 -0.1169E-06  0.2840E-03 -0.9896E-07 -0.8605E-03
    4  0.4877E+00  0.1343E-02 -0.2792E-05  0.6614E-03 -0.4491E-05 -0.1997E-02
    5  0.8667E+00  0.2498E-02 -0.2529E-04  0.1235E-02 -0.3911E-04 -0.3669E-02
    6  0.1354E+01  0.4046E-02 -0.1332E-03  0.2131E-02 -0.2011E-03 -0.5842E-02
    7  0.1948E+01  0.5907E-02 -0.4928E-03  0.3575E-02 -0.7107E-03 -0.8278E-02
    8  0.2650E+01  0.7885E-02 -0.1419E-02  0.5870E-02 -0.1895E-02 -0.1044E-01
    9  0.3459E+01  0.9539E-02 -0.3372E-02  0.9431E-02 -0.3991E-02 -0.1161E-01
   10  0.4374E+01  0.1052E-01 -0.6875E-02  0.1437E-01 -0.6815E-02 -0.1120E-01
   11  0.5394E+01  0.1060E-01 -0.1233E-01  0.2045E-01 -0.9574E-02 -0.9138E-02
   12  0.6520E+01  0.9757E-02 -0.1985E-01  0.2708E-01 -0.1108E-01 -0.5908E-02
   13  0.7751E+01  0.8319E-02 -0.2906E-01  0.3336E-01 -0.1029E-01 -0.2332E-02
   14  0.9085E+01  0.6631E-02 -0.3925E-01  0.3865E-01 -0.6820E-02  0.7848E-03
   15  0.1052E+02  0.5031E-02 -0.4945E-01  0.4260E-01 -0.1121E-02  0.2937E-02
   16  0.1206E+02  0.3766E-02 -0.5873E-01  0.4515E-01  0.5782E-02  0.4032E-02
   17  0.1370E+02  0.2842E-02 -0.6637E-01  0.4655E-01  0.1269E-01  0.4279E-02
   18  0.1544E+02  0.2266E-02 -0.7191E-01  0.4698E-01  0.1865E-01  0.4004E-02
   19  0.1728E+02  0.1991E-02 -0.7516E-01  0.4655E-01  0.2312E-01  0.3499E-02
   20  0.1922E+02  0.1772E-02 -0.7618E-01  0.4558E-01  0.2589E-01  0.2935E-02
   21  0.2125E+02  0.1725E-02 -0.7516E-01  0.4409E-01  0.2695E-01  0.2399E-02
